INSERT INTO `item_template` (`id`, `TYPE`, `gender`, `NAME`, `description`, `icon_id`, `part`, `is_up_to_up`, `power_require`, `gold`, `gem`, `head`, `body`, `leg`, `ruby`) VALUES
(1578, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1579, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1580, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1581, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1582, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1583, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1584, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1585, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1586, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1587, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1588, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1589, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1590, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1591, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1592, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1593, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1594, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1595, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1596, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1597, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1598, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1599, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1600, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1601, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1602, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1603, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1604, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1605, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1606, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1607, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1608, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1609, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1610, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1611, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1612, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1613, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1614, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1615, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1616, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1617, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1618, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1619, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1620, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1621, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1622, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1623, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1624, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1625, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1626, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1627, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1628, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1629, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1630, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1631, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1632, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1633, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1634, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1635, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1636, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1637, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1638, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1639, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1640, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1641, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1642, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1643, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1644, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1645, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0);
INSERT INTO `item_template` (`id`, `TYPE`, `gender`, `NAME`, `description`, `icon_id`, `part`, `is_up_to_up`, `power_require`, `gold`, `gem`, `head`, `body`, `leg`, `ruby`) VALUES
(1646, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1647, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1648, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1649, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1650, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1651, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1652, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1653, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1654, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1655, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1656, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1657, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1658, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1659, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1660, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1661, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1662, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1663, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1664, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1665, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1666, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1667, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1668, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1669, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1670, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1671, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1672, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1673, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1674, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1675, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1676, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1677, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1678, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1679, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1680, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1681, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1682, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1683, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1684, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1685, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1686, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1687, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1688, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1689, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1690, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1691, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1692, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1693, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1694, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1695, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1696, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1697, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1698, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1699, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1700, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1701, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1702, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1703, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1704, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1705, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1706, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1707, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1708, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1709, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1710, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1711, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1712, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1713, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1714, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1715, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1716, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1717, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1718, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1719, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1720, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1721, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1722, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1723, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1724, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1725, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1726, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1727, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1728, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1729, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1730, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1731, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1732, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1733, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1734, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1735, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1736, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1737, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1738, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1739, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1740, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1741, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1742, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1743, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1744, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1745, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1746, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1747, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1748, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1749, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1750, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1751, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1752, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1753, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1754, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1755, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1756, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1757, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1758, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1759, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1760, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1761, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1762, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1763, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1764, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1765, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1766, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1767, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1768, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1769, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1770, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1771, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1772, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1773, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1774, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1775, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1776, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1777, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1778, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1779, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1780, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1781, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1782, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1783, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1784, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1785, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1786, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1787, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1788, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1789, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1790, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1791, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1792, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1793, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1794, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1795, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1796, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1797, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1798, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1799, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1800, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1801, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1802, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1803, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1804, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1805, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1806, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1807, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1808, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1809, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1810, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1811, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1812, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1813, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1814, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1815, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1816, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1817, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1818, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1819, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1820, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1821, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1822, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1823, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1824, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1825, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1826, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1827, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1828, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1829, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1830, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1831, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1832, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1833, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1834, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1835, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1836, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1837, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1838, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1839, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1840, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1841, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1842, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1843, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1844, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1845, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1846, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1847, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1848, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1849, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1850, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1851, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1852, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1853, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1854, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1855, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1856, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1857, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1858, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1859, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1860, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1861, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1862, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1863, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1864, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1865, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1866, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1867, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1868, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1869, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1870, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1871, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1872, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1873, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1874, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1875, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1876, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1877, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1878, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1879, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1880, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1881, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1882, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
(1883, 75, 3, '', '', 0, 0, 1, 0, 0, 0, -1, -1, -1, 0),
